slug,name,batch,batch_year,status,team_size,yc_top_company,ai_relation,primary_theme,subtheme,vertical,is_agent,target_customer,one_liner,total_raised_usd_m,valuation_usd_m,outcome_details,label_confidence
sigmanticai,SigmanticAI,Summer 2025,2025,Active,2,0,ai_native,coding_devtools,chip_design_copilot,,1,enterprise,The Cursor for Chip Design - Delivering Silicon-Ready Chip Designs…,,,,0.85
sim,Sim,Spring 2025,2025,Active,6,0,ai_infrastructure,agent_infra,orchestration_frameworks,,0,developers,Open source platform to build AI agent workflows,,,,0.95
sira,Sira,Summer 2025,2025,Active,4,0,ai_native,hr_recruiting,workforce_management,,1,smb,AI Native Rippling for Deskless Workers,,,,0.85
sixtyfour,Sixtyfour,Spring 2025,2025,Active,12,0,ai_native,data_ml_ops,data_enrichment_scraping,,1,mixed_b2b,Intelligence Infrastructure on People and Entities,,,,0.7
slashy,Slashy,Summer 2025,2025,Active,3,0,ai_native,productivity_assistants,email_assistant,,0,mixed_b2b,Cursor for Email,,,,0.9
socratix-ai,Socratix AI,Summer 2025,2025,Active,4,0,ai_native,security,fraud_identity_detection,fintech,1,enterprise,AI coworkers for fraud and compliance teams.,,,,0.85
solidroad,Solidroad,Winter 2025,2025,Active,6,0,ai_native,customer_support,rep_training_qa,,1,enterprise,"AI agents for CX teams, starting with training and QA.",,,,0.85
solva,Solva,Summer 2025,2025,Active,15,0,ai_native,vertical_other,insurance,insurance,1,enterprise,Automates insurance claims and stops incorrect payouts,,,,0.8
sorce,Sorce,Fall 2025,2025,Active,6,0,ai_native,hr_recruiting,job_matching,,1,consumer,Tinder for jobs,,,,0.8
soren,Soren,Fall 2025,2025,Active,,0,ai_native,workflow_automation,ai_workforce,,1,enterprise,The AI workforce for business operations.,,,,0.8
sourcebot,Sourcebot,Fall 2025,2025,Active,3,0,ai_enabled,coding_devtools,code_search_understanding,,0,developers,Helping humans and AI agents understand massive codebases,,,,0.85
specific,Specific,Fall 2025,2025,Active,2,0,ai_infrastructure,agent_infra,agent_deployment,,0,developers,AWS for coding agents,,,,0.8
specific-labs,Specific Labs,Fall 2025,2025,Active,2,0,ai_infrastructure,data_ml_ops,training_environments,,0,enterprise,Real World Environments and Data for AI,,,,0.75
splash-inc,Splash Inc.,Winter 2025,2025,Active,9,0,ai_native,defense_gov,defense_autonomy,defense,0,government,Autonomous patrol-boats for National Security ,,,,0.85
spotlight-realty,Spotlight Realty,Summer 2025,2025,Active,4,0,ai_enabled,vertical_other,real_estate_proptech,real_estate,1,consumer,AI powered brokerage reducing residential rental commissions in NYC…,,,,0.8
spott,Spott,Winter 2025,2025,Active,15,0,ai_native,hr_recruiting,recruiting_ats,,1,smb,AI-native ATS/CRM for recruiting firms,,,,0.9
stamp,Stamp,Winter 2025,2025,Active,1,0,ai_native,productivity_assistants,email_assistant,,1,mixed_b2b,The AI Secretary for Email and Calendar.,,,,0.9
starsling,StarSling,Spring 2025,2025,Active,3,0,ai_native,coding_devtools,devops_sre,,1,developers,Self-Driving CI: fast AI-native GitHub Actions runners,,,,0.85
stellon-labs,Stellon Labs,Summer 2025,2025,Active,2,0,ai_native,model_infra,edge_models,,0,developers,Building tiny frontier AI models that run on edge devices,,,,0.75
stillwind,Stillwind,Winter 2025,2025,Active,4,0,ai_native,vertical_other,construction_engineering,manufacturing,0,mixed_b2b,Electrical Engineering Components Compaion,,,,0.65
stockline,Stockline,Summer 2025,2025,Active,2,0,ai_native,vertical_other,agriculture_food,other,1,smb,AI-native ERP for food wholesalers,,,,0.85
stormy,Stormy,Summer 2025,2025,Active,5,0,ai_native,vertical_other,trades_home_services,trades,1,smb, Stormy runs the office so your crew can run the work.,,,,0.9
structured-ai,Structured AI,Fall 2025,2025,Active,10,0,ai_native,vertical_other,construction_engineering,construction,0,mixed_b2b,The AI drawing review platform for architects and engineers.,,,,0.9
sublingual,Sublingual,Winter 2025,2025,Inactive,2,0,ai_enabled,productivity_assistants,productivity_tracking,,0,smb,Daily productivity tracker,,,,0.45
sureform,Sureform,Spring 2025,2025,Active,2,0,ai_infrastructure,data_ml_ops,data_labeling_annotation,,0,mixed_b2b,Real-world data for multimodal and embodied AI,,,,0.9
swerve,Swerve,Winter 2025,2025,Active,2,0,ai_native,consumer,companions_social,,0,consumer,Chat with AI Characters,,,,0.95
sygaldry-technologies,Sygaldry Technologies,Spring 2025,2025,Active,,0,ai_infrastructure,hardware_semis,quantum_ai_servers,,0,enterprise,quantum-accelerated AI servers,,,,0.8
sylvian,Sylvian,Fall 2025,2025,Inactive,2,0,ai_infrastructure,agent_infra,agent_building_platform,,0,mixed_b2b,Specialized AI Agents.,,,,0.6
synthetic-society,Synthetic Society,Summer 2025,2025,Active,2,0,ai_native,data_ml_ops,synthetic_data,,0,mixed_b2b,Synthetic Users to Simulate Real Users,,,,0.5
synthio-labs,Synthio Labs,Spring 2025,2025,Active,29,0,ai_native,sales_marketing,pharma_gtm,healthcare,1,enterprise,Agentic AI platform for Pharma GTM teams,5,,,0.75
tamlabs,TamLabs,Winter 2025,2025,Active,2,0,ai_native,workflow_automation,ai_employees,,1,enterprise,Agent teams for complex work,,,,0.6
tectoai,TectoAI,Summer 2025,2025,Active,2,0,ai_infrastructure,security,ai_governance,,0,enterprise,A Platform for AI Governance,,,,0.75
tegore,Tegore,Spring 2025,2025,Active,1,0,ai_native,vertical_other,education,education,0,consumer,Your new AI-powered math tutor.,,,,0.85
tell-if-ai,Tell if AI,Fall 2025,2025,Active,2,0,ai_native,sales_marketing,content_seo,,1,mixed_b2b,"AI agents on real phones, growing brands across every platform.",,,,0.85
tensorpool,TensorPool,Winter 2025,2025,Acquired,3,0,ai_infrastructure,model_infra,gpu_cloud,,0,developers,Vercel For GPUs,,,"Acquired by OpenAI, reported July 2026 by investor Tekedia Capital; price undisclosed",0.9
tergle,Tergle,Winter 2025,2025,Active,,0,ai_native,finance_accounting,tax_audit,,1,mixed_b2b,AI Agents for Audit,,,,0.85
terrain,Terrain,Fall 2025,2025,Active,2,0,ai_native,sales_marketing,gtm_platform,,0,mixed_b2b,AI native GTM platform for the physical economy,,,,0.85
tesora,Tesora,Summer 2025,2025,Active,5,0,ai_native,vertical_other,insurance,insurance,1,enterprise,Frontier AI for Actuaries,,,,0.92
text-ai,Text.ai,Spring 2025,2025,Active,4,0,ai_native,consumer,companions_social,,0,consumer,Alfi - your group chat with social skills to bring friends closer,,,,0.9
the-context-company,The Context Company,Fall 2025,2025,Active,2,0,ai_infrastructure,data_ml_ops,llm_observability,,0,developers,Monitor AI agents and understand user behavior,,,,0.9
the-hog,The Hog,Fall 2025,2025,Active,2,0,ai_infrastructure,data_ml_ops,data_apis_for_agents,,0,developers,Real-time web intelligence API for AI agents and GTM teams,,,,0.8
the-prompting-company,The Prompting Company,Summer 2025,2025,Active,7,0,ai_native,sales_marketing,ai_seo_geo,,0,mixed_b2b,We help products get discovered & used by AI agents.,,,,0.85
the-robot-learning-company,The Robot Learning Company,Spring 2025,2025,Active,1,0,ai_infrastructure,robotics,robot_software_tools,,0,mixed_b2b,Tools for the next era of physical automation.,,,,0.55
theora,Theora,Summer 2025,2025,Active,3,0,ai_native,healthcare,clinical_trial_ops,healthcare,0,enterprise,The AI verification layer for trusted clinical trials in India.,,,,0.88
theorem-2,Theorem,Spring 2025,2025,Active,4,0,ai_native,coding_devtools,program_verification,,0,developers,Program verification so even your systems engineers can vibecode,,,,0.85
thesis,Thesis,Fall 2025,2025,Active,3,0,ai_native,bio_science,ai_scientist,science_biotech,1,other,Autonomous AI research,,,,0.7
theta,Theta,Spring 2025,2025,Active,7,0,ai_native,other_ai,specialized_models,,0,mixed_b2b,Specialized AI for Every Job,,,,0.4
third-chair,Third Chair,Spring 2025,2025,Active,8,0,ai_native,legal_compliance,ip_patents,legal,1,enterprise,AI-Native IP Enforcement Agent,,,,0.9
ticket-wallet,Ticket Wallet,Spring 2025,2025,Active,20,0,ai_enabled,vertical_other,other_industry,media,0,smb,AI-optimized ticket resale,,,,0.7
tinfoil,Tinfoil,Spring 2025,2025,Active,5,0,ai_infrastructure,security,confidential_ai_privacy,,0,mixed_b2b,Encrypted AI with verifiable privacy,,,,0.9
tire-swing,Tire Swing,Winter 2025,2025,Active,2,0,ai_native,legal_compliance,regulatory_compliance,real_estate,1,mixed_b2b,AI Compliance for Affordable Housing,,,,0.7
toothy-ai,Toothy AI,Winter 2025,2025,Active,15,0,ai_native,healthcare,rcm_billing_prior_auth,healthcare,1,smb,AI for insurance verification & billing at dental clinics,,,,0.95
topological,Topological,Summer 2025,2025,Active,2,0,ai_native,vertical_other,construction_engineering,manufacturing,0,enterprise,Physics-based foundation models for CAD optimization.,,,,0.7
tornyol,Tornyol,Fall 2025,2025,Active,7,0,ai_enabled,robotics,drones,,0,government,We build micro-drones that kill mosquitoes. ,,,,0.7
trace-so,Trace,Summer 2025,2025,Active,3,0,ai_native,workflow_automation,no_code_ai_automation,,1,mixed_b2b,Context-aware orchestration between humans and AI.,,,,0.8
traceroot-ai,TraceRoot.AI,Summer 2025,2025,Active,3,0,ai_infrastructure,agent_infra,agent_observability,,0,developers,Open source self-improving layer for AI agents,,,,0.9
trainloop,TrainLoop,Winter 2025,2025,Active,6,0,ai_infrastructure,model_infra,fine_tuning_platforms,,0,developers,Reasoning Fine-Tuning,,,,0.9
trapeze,Trapeze,Spring 2025,2025,Active,2,0,ai_native,healthcare,patient_intake_engagement,healthcare,1,smb,AI-native Zocdoc,,,,0.9
trata,Trata,Winter 2025,2025,Active,6,0,ai_native,vertical_other,fintech_banking,fintech,1,enterprise,AI-powered research desk for hedge funds,,,,0.75
trava,Trava,Winter 2025,2025,Active,1,0,ai_native,legal_compliance,regulatory_compliance,logistics,1,mixed_b2b,AI agents for global trade compliance,,,,0.8
trelium,Trelium,Fall 2025,2025,Active,6,0,ai_infrastructure,agent_infra,agent_building_platform,,1,mixed_b2b,The Agent to Build Your Agents,,,,0.55
trim,Trim,Winter 2025,2025,Active,3,0,ai_native,bio_science,physics_simulation,science_biotech,0,mixed_b2b,A foundation model for physics.,,,,0.6
truffle-ai,Truffle AI,Winter 2025,2025,Active,2,0,ai_infrastructure,agent_infra,agent_deployment,,0,developers,AWS for AI Agents,,,,0.9
tweeksio,Tweeks.io,Winter 2025,2025,Active,2,0,ai_native,coding_devtools,prompt_to_app,,0,consumer,Lovable for Chrome Plugins,,,,0.7
twentytwo,TwentyTwo,Summer 2025,2025,Active,3,0,ai_native,security,biosecurity,science_biotech,0,government,AI infrastructure for biosecurity,,,,0.6
units,Units,Spring 2025,2025,Active,1,0,ai_enabled,vertical_other,education,education,0,consumer,Units builds full-stack AI education infrastructure.,,,,0.7
unsiloed-ai,Unsiloed AI,Fall 2025,2025,Active,2,0,ai_infrastructure,data_ml_ops,document_parsing_for_rag,,0,developers,API for parsing multimodal unstructured data,,,,0.9
uplane,Uplane,Fall 2025,2025,Active,22,0,ai_native,sales_marketing,ads_growth,,1,mixed_b2b,Replace marketing agencies with AI,4.5,,,0.95
uplift-ai,Uplift AI,Summer 2025,2025,Active,3,0,ai_native,voice_ai,regional_language_voice_models,,0,developers,Foundational Voice Models for regional languages,,,,0.95
valuemate,ValueMate,Spring 2025,2025,Active,2,0,ai_native,vertical_other,real_estate_proptech,real_estate,0,smb,Valuemate automates real estate appraisals with AI ,,,,0.9
vantel,Vantel,Winter 2025,2025,Active,5,0,ai_native,vertical_other,insurance,insurance,0,smb,AI Platform for Commercial Insurance Brokerages,,,,0.8
vassar-robotics,Vassar Robotics,Spring 2025,2025,Active,3,0,ai_native,robotics,humanoids,,0,consumer,Open-source semi-humanoid dev kit → home data → autonomy → 20h/wk,,,,0.9
velvet,Velvet,Fall 2025,2025,Active,4,0,ai_infrastructure,agent_infra,interactive_ai_infra,,0,developers,Infra and data for interactive AI.,,,,0.45
verbiflow,Verbiflow,Winter 2025,2025,Active,2,0,ai_enabled,sales_marketing,outbound_sequencing,,0,smb,Outbound Sequencing Infrastructure for Startups,,,,0.75
veria-labs,Veria Labs,Fall 2025,2025,Active,3,0,ai_native,security,pentest_agents,,1,enterprise,Continuous AI pentesting that finds and fixes vulnerabilities,,,,0.95
veritus,Veritus,Summer 2025,2025,Active,10,0,ai_native,vertical_other,fintech_banking,fintech,1,enterprise,AI agents for the consumer lending industry,,,,0.9
verne-robotics,Verne Robotics,Summer 2025,2025,Active,7,0,ai_native,robotics,robot_foundation_models,,0,mixed_b2b,AI models that teach robots new skills in hours,,,,0.9
vesence,Vesence,Spring 2025,2025,Active,2,0,ai_native,legal_compliance,contracts_clm,legal,0,enterprise,Cursor for Lawyers. Agentic AI in MS Office.,,,,0.95
vetnio,Vetnio,Winter 2025,2025,Active,6,0,ai_native,vertical_other,other_industry,other,0,smb,AI Copilot that automates admin work for veterinary professionals,,,,0.8
vibeflow,VibeFlow,Summer 2025,2025,Active,3,0,ai_native,sales_marketing,marketing_content_seo,,1,smb,AI content manager that grows your company's online presence,,,,0.85
vision-lab,Vision Lab,Spring 2025,2025,Active,11,0,ai_infrastructure,data_ml_ops,robotics_training_data,,0,mixed_b2b,Industrial data layer for robotics training,,,,0.85
vocality-health,Vocality Health,Winter 2025,2025,Active,2,0,ai_native,healthcare,medical_translation,healthcare,0,enterprise,Voice AI for medical language translation,,,,0.9
voiceos,VoiceOS,Spring 2025,2025,Active,2,0,ai_native,voice_ai,voice_dictation_interface,,0,consumer,Say it and it's done. Voice is the new OS,,,,0.8
vulcan-technologies,Vulcan Technologies,Summer 2025,2025,Active,17,0,ai_native,defense_gov,govtech,government,1,government,Secure frontier AI for government & adjacent knowledge work,,,,0.9
vybe,Vybe,Spring 2025,2025,Active,8,0,ai_native,coding_devtools,prompt_to_app,,0,mixed_b2b,Secure internal apps. Built by AI in seconds. Powered by your data.,,,,0.85
wafer,Wafer,Summer 2025,2025,Active,7,0,ai_infrastructure,model_infra,inference_optimization,,1,developers,AI that makes AI fast,,,,0.9
waffle,Waffle,Spring 2025,2025,Active,2,0,ai_native,consumer,companions_social,,0,consumer,Discover & Build AI Chatbots,,,,0.75
wayline,Wayline,Summer 2025,2025,Active,5,0,ai_native,vertical_other,real_estate_proptech,real_estate,1,smb,AI voice for property managers,,,,0.85
waypoint-transit,Waypoint Transit,Winter 2025,2025,Active,2,0,ai_native,defense_gov,govtech_public_sector,government,0,government,We automate urban planning so cities can build cheaper and faster.,,,,0.85
weave-3,Weave,Winter 2025,2025,Active,14,0,ai_infrastructure,coding_devtools,engineering_analytics,,0,mixed_b2b,AI to understand and then route engineering work,,,,0.75
wedge,Wedge,Summer 2025,2025,Active,2,0,ai_infrastructure,healthcare,health_ai_governance,healthcare,0,enterprise,Palantir for Healthcare AI Agents,,,,0.85
wildcard,Wildcard,Winter 2025,2025,Active,0,0,ai_native,sales_marketing,seo_aeo_geo,retail,0,mixed_b2b,AEO/GEO for E-Commerce and Retail,,,,0.85
willow,Willow,Spring 2025,2025,Active,7,0,ai_native,voice_ai,dictation_stt,,0,consumer,The voice interface replacing your keyboard,,,,0.85
woz,Woz,Winter 2025,2025,Active,8,0,ai_native,coding_devtools,coding_agents,,1,developers,Claude Code plugin that reduces token consumption and cost by 50%,,,,0.9
youshift,YouShift,Winter 2025,2025,Active,10,0,ai_native,healthcare,workforce_management,healthcare,0,enterprise,The OS for hospital workforce management,,,,0.8
zalos,Zalos,Fall 2025,2025,Active,2,0,ai_native,finance_accounting,finance_ops_automation,,1,mixed_b2b,"Computer Agents for Finance tasks like reconciliation, in your system!",,,,0.9
zarna,Zarna,Fall 2025,2025,Active,4,0,ai_native,vertical_other,fintech_banking,fintech,1,enterprise,AI Associates for Private Capital ,,,,0.8
zavo,Zavo,Fall 2025,2025,Active,8,0,ai_enabled,vertical_other,hospitality_restaurants,hospitality,1,smb,AI Operating System for Restaurants ,,,,0.8
zeon-systems,Zeon Systems,Spring 2025,2025,Active,5,0,ai_native,bio_science,lab_automation,science_biotech,1,mixed_b2b,AI-powered robotics for scientific lab automation.,,,,0.9
zeroentropy,ZeroEntropy,Winter 2025,2025,Acquired,6,0,ai_infrastructure,model_infra,task_specific_models,,0,developers,Artificial Specialized Intelligence,4.2,,"Acquired by Notion, reported July 25, 2026; price not disclosed.",0.8
a0-dev,a0.dev,Winter 2025,2025,Active,3,0,ai_native,coding_devtools,prompt_to_app,,0,developers,We make mobile apps using AI.,,,,0.9
assistant-ui,assistant-ui,Winter 2025,2025,Active,3,0,ai_infrastructure,agent_infra,ui_components,,0,developers,Open Source React.js Library for AI Chat,,,,0.85
awen,awen,Winter 2025,2025,Active,6,0,ai_native,creative_media,image_design_gen,media,0,mixed_b2b,awen translates intent into exceptional visuals through conversation,,,,0.85
b12-labs,b12 Labs,Summer 2025,2025,Active,3,0,ai_native,bio_science,drug_discovery,science_biotech,1,enterprise,Making hard molecules for Pharma and Biotech,,,,0.9
bitrig,bitrig,Summer 2025,2025,Active,3,0,ai_native,coding_devtools,prompt_to_app,,1,consumer,"Vibe code, test, and deploy Swift apps. All from your iPhone.",,,,0.92
burnt,burnt,Summer 2025,2025,Active,3,0,ai_native,vertical_other,agriculture_food,logistics,1,enterprise,Agentic Operating System for Food Supply Chain,,,,0.8
carecycle,careCycle,Winter 2025,2025,Active,5,0,ai_native,vertical_other,insurance,insurance,1,smb,Voice AI teams for medicare agencies.,,,,0.85
cocreate,cocreate,Summer 2025,2025,Active,10,0,ai_enabled,creative_media,video_production_tools,media,0,mixed_b2b,video production software,,,,0.6
